252, 11
253, 11
254, 11
255, 11
256, 11
257, 11
258, 11
259, 11
260, 11
261, 11
262, 11
263, 11
264, 10
265, 10
266, 11
267, 10
268, 10
269, 10
270, 10
271, 10
272, 10
273, 10
274, 10
275, 12
276, 12
277, 11
278, 10
279, 9
280, 10
281, 10
282, 10
283, 10
284, 10
285, 10
286, 10
287, 10
288, 10
289, 11
290, 11
291, 11
292, 11
293, 11
294, 11
295, 11
296, 10
297, 11
298, 10
299, 10
300, 10
301, 10
302, 10
303, 10
304, 11
305, 11
306, 11
307, 11
308, 11
309, 11
310, 11
311, 11
312, 11
313, 11
314, 11
315, 11
316, 10
317, 11
318, 11
319, 11
320, 11
321, 11
322, 11
323, 11
324, 11
325, 11
326, 11
327, 11
328, 11
329, 11
330, 11
331, 11
332, 11
333, 11
334, 11
335, 11
336, 11
337, 11
338, 11
339, 11
340, 11
341, 11
342, 11
343, 11
344, 11
345, 11
346, 11
347, 11
348, 11
349, 11
350, 11
351, 11
352, 11
353, 11
354, 11
355, 11
356, 11
357, 11
358, 11
359, 11
360, 11
361, 11
362, 11
363, 11
364, 11
365, 11
366, 11
367, 11
368, 11
369, 11
370, 11
371, 11
372, 11
373, 11
374, 11
375, 11
376, 12
377, 12
378, 12
379, 12
380, 12
381, 11
382, 11
383, 11
384, 11
385, 12
386, 12
387, 12
388, 11
389, 11
390, 11
391, 11
392, 11
393, 11
394, 11
395, 11
396, 11
397, 11
398, 11
399, 11
400, 11
401, 11
402, 11
403, 11
404, 10
405, 11
406, 12
407, 12
408, 12
409, 12
410, 10
411, 10
412, 11
413, 11
414, 11
415, 11
416, 11
417, 11
418, 11
419, 11
420, 11
421, 11
422, 11
423, 11
424, 10
425, 10
426, 10
427, 10
428, 10
429, 10
430, 10
431, 10
432, 10
433, 10
434, 10
435, 10
436, 11
437, 11
438, 11
439, 11
440, 11
441, 11
442, 11
443, 11
444, 11
445, 11
446, 11
447, 11
448, 11
449, 11
450, 10
451, 10
452, 10
453, 10
454, 10
455, 10
456, 10
457, 10
458, 10
459, 10
460, 10
461, 10
462, 10
463, 10
464, 10
465, 10
466, 10
467, 10
468, 10
469, 10
470, 10
471, 10
472, 10
473, 10
474, 10
475, 10
476, 10
477, 10
478, 10
479, 10
480, 10
481, 10
482, 10
483, 10
484, 10
485, 10
486, 10
487, 10
488, 10
489, 10
490, 10
491, 10
492, 10
493, 10
494, 9
495, 9
496, 9
497, 9
498, 9
499, 10
500, 10
501, 10
502, 10
503, 10
504, 10
505, 10
506, 10
507, 10
508, 10
509, 10
510, 10
511, 10
512, 10
513, 10
514, 10
515, 10
516, 10
517, 10
518, 9
519, 9
520, 9
521, 9
522, 9
523, 9
524, 9
525, 9
526, 9
527, 9
528, 9
529, 9
530, 9
531, 9
532, 9
533, 8
534, 9
535, 9
536, 9
537, 9
538, 9
539, 9
540, 8
541, 8
542, 9
543, 9
544, 9
545, 9
546, 9
547, 9
548, 9
549, 9
550, 9
551, 9
552, 9
553, 9
554, 9
555, 9
556, 8
557, 8
558, 9
559, 9
560, 9
561, 9
562, 9
563, 9
564, 9
565, 9
566, 9
567, 9
568, 9
569, 9
570, 9
571, 9
572, 9
573, 9
574, 9
575, 9
576, 9
577, 9
578, 9
579, 9
580, 9
581, 9
582, 9
583, 9
584, 9
585, 9
586, 9
587, 9
588, 9
589, 9
590, 9
591, 10
592, 10
593, 10
594, 10
595, 9
596, 9
597, 9
598, 9
599, 9
600, 8
601, 8
602, 9
603, 9
604, 9
605, 9
606, 9
607, 9
608, 9
609, 9
610, 9
611, 9
612, 9
613, 9
614, 9
615, 9
616, 9
617, 9
618, 9
619, 9
620, 9
621, 9
622, 9
623, 9
624, 9
625, 9
626, 9
627, 9
628, 9
629, 9
630, 9
631, 9
632, 9
633, 9
634, 9
635, 9
636, 9
637, 9
638, 9
639, 9
640, 9
641, 9
642, 9
643, 9
644, 9
645, 9
646, 9
647, 9
648, 9
649, 9
650, 9
651, 9
652, 9
653, 9
654, 9
655, 9
656, 9
657, 9
658, 9
659, 9
660, 9
661, 9
662, 9
663, 9
664, 9
665, 9
666, 9
667, 9
668, 9
669, 9
670, 9
671, 9
672, 9
673, 9
674, 9
675, 9
676, 9
677, 9
678, 9
679, 9
680, 9
681, 9
682, 9
683, 10
684, 10
685, 10
686, 10
687, 10
688, 10
689, 9
690, 9
691, 9
692, 9
693, 9
694, 9
695, 9
696, 9
697, 9
698, 9
699, 9
700, 9
701, 9
702, 9
703, 9
704, 9
705, 9
706, 10
707, 10
708, 9
709, 9
710, 9
711, 9
712, 9
713, 9
714, 9
715, 9
716, 9
717, 9
718, 9
719, 9
720, 9
721, 9
722, 9
723, 9
724, 9
725, 9
726, 8
727, 8
728, 8
729, 8
730, 8
731, 8
732, 8
733, 8
734, 8
735, 8
736, 8
737, 8
738, 8
739, 8
740, 8
741, 8
742, 8
743, 8
744, 8
745, 8
746, 8
747, 8
748, 8
749, 8
750, 8
751, 8
752, 8
753, 8
754, 8
755, 8
756, 8
757, 8
758, 8
759, 8
760, 8
761, 8
762, 8
763, 8
764, 8
765, 8
766, 8
767, 8
768, 8
769, 8
770, 8
771, 8
772, 8
773, 8
774, 8
775, 8
776, 8
777, 8
778, 8
779, 8
780, 8
781, 8
782, 8
783, 8
784, 8
785, 8
786, 8
787, 8
788, 8
789, 8
790, 8
791, 8
792, 8
793, 8
794, 8
795, 8
796, 8
797, 8
798, 8
799, 8
800, 8
801, 8
802, 8
803, 8
804, 8
805, 8
806, 8
807, 8
808, 8
809, 8
810, 8
811, 8
812, 9
813, 9
814, 9
815, 9
816, 8
817, 8
818, 8
819, 8
820, 8
821, 8
822, 8
823, 8
824, 8
825, 8
826, 8
827, 8
828, 8
829, 8
830, 8
831, 8
832, 8
833, 8
834, 8
835, 8
836, 8
837, 8
838, 8
839, 8
840, 8
841, 8
842, 8
843, 8
844, 8
845, 8
846, 8
847, 8
848, 8
849, 8
850, 8
851, 8
852, 8
853, 8
854, 8
855, 8
856, 8
857, 8
858, 8
859, 8
860, 8
861, 8
862, 8
863, 8
864, 8
865, 8
866, 8
867, 8
868, 8
869, 8
870, 8
871, 8
872, 8
873, 8
874, 8
875, 8
876, 8
877, 8
878, 8
879, 8
880, 8
881, 9
882, 9
883, 9
884, 9
885, 9
886, 9
887, 9
888, 8
889, 8
890, 8
891, 8
892, 8
893, 8
894, 8
895, 8
896, 8
897, 8
898, 8
899, 8
900, 9
901, 9
902, 9
903, 9
904, 9
905, 8
906, 8
907, 8
908, 8
909, 8
910, 8
911, 8
912, 8
913, 8
914, 8
915, 8
916, 8
917, 8
918, 8
919, 8
920, 8
921, 8
922, 8
923, 8
924, 8
925, 8
926, 8
927, 8
928, 8
929, 9
930, 9
931, 9
932, 8
933, 8
934, 8
935, 8
936, 8
937, 8
938, 8
939, 8
940, 8
941, 8
942, 8
943, 8
944, 8
945, 8
946, 8
947, 8
948, 8
949, 8
950, 8
951, 8
952, 8
953, 8
954, 8
955, 8
956, 8
957, 8
958, 8
959, 8
960, 7
961, 7
962, 7
963, 7
964, 7
965, 7
966, 7
967, 8
968, 8
969, 8
970, 8
971, 8
972, 8
973, 8
974, 8
975, 8
976, 8
977, 8
978, 9
979, 9
980, 9
981, 9
982, 9
983, 9
984, 8
985, 8
986, 8
987, 8
988, 8
989, 8
990, 8
991, 8
992, 8
993, 8
994, 8
995, 8
996, 8
997, 8
998, 8
999, 8
1000, 8
1001, 8
1002, 8
1003, 8
1004, 8
1005, 8
1006, 8
1007, 8
1008, 8
1009, 8
1010, 8
1011, 8
1012, 8
1013, 8
1014, 8
1015, 8
1016, 8
1017, 8
1018, 8
1019, 8
1020, 8
1021, 8
1022, 8
1023, 8
1024, 8
1025, 8
1026, 8
1027, 8
1028, 8
1029, 8
1030, 8
1031, 8
1032, 8
1033, 8
1034, 8
1035, 8
1036, 8
1037, 8
1038, 8
1039, 8
1040, 8
1041, 8
1042, 8
1043, 8
1044, 8
1045, 8
1046, 8
1047, 8
1048, 8
1049, 8
1050, 8
1051, 8
1052, 8
1053, 8
1054, 8
1055, 8
1056, 8
1057, 8
1058, 8
1059, 8
1060, 8
1061, 8
1062, 8
1063, 8
1064, 8
1065, 8
1066, 8
1067, 8
1068, 8
1069, 8
1070, 8
1071, 8
1072, 8
1073, 8
1074, 8
1075, 8
1076, 8
1077, 8
1078, 8
1079, 8
1080, 8
1081, 8
1082, 8
1083, 8
1084, 8
1085, 7
1086, 8
1087, 7
1088, 8
1089, 8
1090, 8
1091, 8
1092, 8
1093, 8
1094, 8
1095, 8
1096, 8
1097, 8
1098, 8
1099, 8
1100, 8
1101, 8
1102, 8
1103, 8
1104, 8
1105, 8
1106, 8
1107, 8
1108, 8
1109, 8
1110, 8
1111, 8
1112, 8
1113, 8
1114, 8
1115, 8
1116, 8
1117, 8
1118, 8
1119, 8
1120, 8
1121, 8
1122, 7
1123, 7
1124, 7
1125, 7
1126, 7
1127, 7
1128, 7
1129, 7
1130, 7
1131, 7
1132, 7
1133, 7
1134, 7
1135, 7
1136, 7
1137, 7
1138, 7
1139, 7
1140, 7
1141, 7
1142, 7
1143, 7
1144, 7
1145, 7
1146, 7
1147, 7
1148, 7
1149, 7
1150, 7
1151, 7
1152, 7
1153, 7
1154, 7
1155, 7
1156, 7
1157, 7
1158, 7
1159, 7
1160, 8
1161, 8
1162, 8
1163, 8
1164, 7
1165, 7
1166, 7
1167, 7
1168, 7
1169, 7
1170, 7
1171, 7
1172, 7
1173, 7
1174, 7
1175, 7
1176, 7
1177, 7
1178, 7
1179, 7
1180, 7
1181, 7
1182, 7
1183, 8
1184, 8
1185, 8
1186, 8
1187, 8
1188, 8
1189, 7
1190, 7
1191, 7
1192, 7
1193, 7
1194, 7
1195, 7
1196, 7
1197, 7
1198, 7
1199, 7
1200, 7
1201, 7
1202, 7
1203, 7
1204, 7
1205, 7
1206, 7
1207, 7
1208, 8
1209, 8
1210, 8
1211, 8
1212, 7
1213, 8
1214, 8
1215, 8
1216, 8
1217, 7
1218, 7
1219, 7
1220, 7
1221, 7
1222, 7
1223, 7
1224, 7
1225, 7
1226, 7
1227, 7
1228, 7
1229, 7
1230, 7
1231, 7
1232, 7
1233, 7
1234, 7
1235, 7
1236, 7
1237, 7
1238, 7
1239, 7
1240, 7
1241, 7
1242, 7
1243, 7
1244, 7
1245, 7
1246, 7
1247, 7
1248, 7
1249, 7
1250, 7
1251, 7
1252, 7
1253, 7
1254, 7
1255, 7
1256, 7
1257, 7
1258, 7
1259, 7
1260, 6
1261, 7
1262, 7
1263, 7
1264, 7
1265, 7
1266, 7
1267, 7
1268, 7
1269, 7
1270, 7
1271, 7
1272, 7
1273, 7
1274, 7
1275, 7
1276, 7
1277, 7
1278, 7
1279, 7
1280, 7
1281, 7
1282, 7
1283, 7
1284, 7
1285, 8
1286, 8
1287, 8
1288, 8
1289, 7
1290, 7
1291, 7
1292, 7
1293, 7
1294, 7
1295, 7
1296, 7
1297, 7
1298, 7
1299, 6
1300, 6
1301, 6
1302, 6
1303, 6
1304, 6
1305, 6
1306, 6
1307, 6
1308, 6
1309, 6
1310, 6
1311, 6
1312, 6
1313, 6
1314, 6
1315, 6
1316, 6
1317, 6
1318, 6
1319, 6
1320, 7
1321, 7
1322, 6
1323, 6
1324, 6
1325, 6
1326, 6
1327, 6
1328, 6
1329, 6
1330, 6
1331, 6
1332, 6
1333, 6
1334, 6
1335, 6
1336, 6
1337, 6
1338, 6
1339, 6
1340, 6
1341, 6
1342, 6
1343, 6
1344, 6
1345, 6
1346, 6
1347, 6
1348, 6
1349, 6
1350, 6
1351, 6
1352, 6
1353, 6
1354, 6
1355, 6
1356, 6
1357, 6
1358, 6
1359, 6
1360, 6
1361, 6
1362, 6
1363, 6
1364, 6
1365, 6
1366, 6
1367, 6
1368, 6
1369, 6
1370, 6
1371, 6
1372, 6
1373, 6
1374, 6
1375, 6
1376, 6
1377, 6
1378, 6
1379, 6
1380, 6
1381, 6
1382, 6
1383, 6
1384, 6
1385, 6
1386, 6
1387, 6
1388, 6
1389, 6
1390, 6
1391, 6
1392, 6
1393, 6
1394, 6
1395, 6
1396, 6
1397, 6
1398, 6
1399, 6
1400, 6
1401, 6
1402, 6
1403, 5
1404, 6
1405, 6
1406, 6
1407, 6
1408, 6
1409, 6
1410, 6
1411, 6
1412, 6
1413, 6
1414, 6
1415, 6
1416, 6
1417, 6
1418, 6
1419, 6
1420, 6
1421, 6
1422, 6
1423, 6
1424, 5
1425, 5
1426, 5
1427, 5
1428, 5
1429, 5
1430, 5
1431, 5
1432, 5
1433, 5
1434, 5
1435, 5
1436, 5
1437, 5
1438, 5
1439, 5
1440, 5
1441, 5
1442, 5
1443, 5
1444, 5
1445, 5
1446, 5
1447, 5
1448, 5
1449, 5
1450, 5
1451, 5
1452, 5
1453, 5
1454, 5
1455, 5
1456, 5
1457, 5
1458, 5
1459, 5
1460, 5
1461, 5
1462, 5
1463, 5
1464, 5
1465, 5
1466, 5
1467, 5
1468, 5
1469, 5
1470, 5
1471, 5
1472, 6
1473, 6
1474, 6
1475, 6
1476, 6
1477, 6
1478, 6
1479, 6
1480, 6
1481, 6
1482, 6
1483, 6
1484, 6
1485, 6
1486, 6
1487, 6
1488, 6
1489, 6
1490, 6
1491, 6
1492, 6
1493, 6
1494, 6
1495, 6
1496, 6
1497, 6
1498, 6
1499, 6
1500, 6
1501, 6
1502, 6
1503, 6
1504, 6
1505, 6
1506, 6
1507, 6
1508, 6
1509, 6
1510, 6
1511, 6
1512, 5
1513, 5
1514, 5
1515, 5
1516, 5
1517, 5
1518, 6
1519, 5
1520, 6
1521, 6
1522, 6
1523, 6
1524, 6
1525, 6
1526, 6
1527, 6
1528, 6
1529, 6
1530, 6
1531, 6
1532, 6
1533, 6
1534, 6
1535, 6
1536, 6
1537, 6
1538, 6
1539, 6
1540, 6
1541, 6
1542, 6
1543, 6
1544, 6
1545, 6
1546, 6
1547, 6
1548, 6
1549, 6
1550, 6
